tool_long_description,tool,NUMBER_OF_SAMPLES,nb_of_found_PanVar,recall_PVR,recall_AvgAR
nanopolish_CP010170.1,nanopolish,3,13869.000000000002,0.3255098927406295,0.35768770389841303
pandora_nanopore_withdenovo,pandora with denovo,4,18910.0,0.6322723017252909,0.7658486023806339
medaka_NC_011993.1,medaka,4,13891.999999999998,0.4644911060585796,0.4872692924969908
medaka_NC_022648.1,medaka,4,15812.0,0.5286879764611475,0.5642888190450716
medaka_CP010121.1,medaka,4,14296.000000000002,0.47799919753912,0.5051407650127057
medaka_NZ_LM995446.1,medaka,4,11207.000000000002,0.3747157951049887,0.4004697739735188
medaka_NZ_LT632320.1,medaka,4,15840.000000000002,0.529624180821185,0.5563394409522536
medaka_NZ_CP018109.1,medaka,4,12712.000000000002,0.4250367794570015,0.4640898756185636
medaka_NC_017646.1,medaka,4,16411.0,0.5487160625919486,0.5788584993981544
medaka_CP018206.1,medaka,4,14861.000000000002,0.4968904640898757,0.5287297712986492
medaka_NZ_CP011134.1,medaka,4,13728.999999999998,0.4590410592483616,0.4883475993045339
medaka_NZ_CP008697.1,medaka,4,15145.999999999998,0.5064196870402567,0.5397050956265882
medaka_CP010230.1,medaka,4,13549.0,0.4530226026481209,0.4796291962016852
medaka_NC_010498.1,medaka,4,14882.0,0.4975926173599037,0.5265062859435603
medaka_NZ_CP015228.1,medaka,4,14557.0,0.486725959609469,0.5227363916009095
medaka_NZ_CP009859.1,medaka,4,16638.0,0.5563060050822523,0.5912548482011502
medaka_NZ_HG941718.1,medaka,4,15851.0,0.5299919753911997,0.5607613347599305
medaka_CU928163.2,medaka,4,15694.0,0.5247425438009897,0.5526364183496054
medaka_NC_011742.1,medaka,4,16598.0,0.5549685702821987,0.5843670589808747
medaka_CP010171.1,medaka,4,13256.0,0.44322589273772905,0.467048950113682
medaka_NC_007779.1,medaka,4,11419.0,0.38180419954527217,0.40507556506620296
medaka_NZ_CP016007.1,medaka,4,15280.000000000002,0.5109000936204361,0.5354336632339174
medaka_NZ_CP013483.1,medaka,4,12340.0,0.412598635816504,0.44271599572020864
medaka_CP010116.1,medaka,4,13568.000000000002,0.4536578841781464,0.48382539788685297
medaka_CP010226.1,medaka,4,11002.000000000002,0.3678614417547145,0.3880817841380232
medaka_CP010170.1,medaka,4,11804.0,0.3946770094957871,0.41352648120904106
nanopolish_NC_011993.1,nanopolish,4,12502.0,0.41801524675672064,0.448349939815434
nanopolish_NC_022648.1,nanopolish,4,13822.0,0.462150595158486,0.5176374214257055
nanopolish_CP010121.1,nanopolish,4,12672.0,0.423699344656948,0.4604871606259195
nanopolish_NZ_LM995446.1,nanopolish,4,10146.0,0.3392403370335696,0.3706366189648255
nanopolish_NZ_LT632320.1,nanopolish,4,14069.000000000002,0.4704092550488164,0.5168182426106728
nanopolish_NZ_CP018109.1,nanopolish,4,10988.0,0.3673933395746957,0.4143373010565735
nanopolish_NC_017646.1,nanopolish,4,14444.0,0.4829477062993179,0.534973920021399
nanopolish_CP018206.1,nanopolish,4,12945.0,0.4328273371673131,0.4805737595292229
nanopolish_NZ_CP011134.1,nanopolish,4,12020.000000000002,0.401899157416076,0.4489935803129597
nanopolish_NZ_CP008697.1,nanopolish,4,13065.999999999998,0.4368730774374749,0.4873779590744951
nanopolish_CP010230.1,nanopolish,4,11942.999999999995,0.3993245954259729,0.4315149792697606
nanopolish_NC_010498.1,nanopolish,4,12995.000000000002,0.43449913066738,0.4827387321118096
nanopolish_NZ_CP015228.1,nanopolish,4,12669.0,0.423599037046944,0.47025043466631
nanopolish_NZ_CP009859.1,nanopolish,4,14407.0,0.4817105791092684,0.5357596629664304
nanopolish_NZ_HG941718.1,nanopolish,4,14158.0,0.4733850474789354,0.5178798314832151
nanopolish_CU928163.2,nanopolish,4,13934.999999999998,0.4659288484686371,0.5084425571753377
nanopolish_NC_011742.1,nanopolish,4,14881.000000000002,0.4975591814899024,0.5394961214390799
nanopolish_CP010171.1,nanopolish,4,11828.0,0.3954794703758192,0.4277868797646115
nanopolish_NC_007779.1,nanopolish,4,10331.0,0.34542597298381705,0.37734886986759403
nanopolish_NZ_CP016007.1,nanopolish,4,13843.0,0.4628527484285141,0.4984285141099372
nanopolish_NZ_CP013483.1,nanopolish,4,10709.0,0.3580647318443226,0.4010632606660425
nanopolish_CP010116.1,nanopolish,4,11814.000000000002,0.3950113681958005,0.4389293834425572
nanopolish_CP010226.1,nanopolish,4,9559.0,0.31961348134278456,0.34909555971646383
nanopolish_CP010170.1,nanopolish,4,10355.000000000002,0.3462284338638492,0.37533435870001336
pandora_nanopore_withdenovo,pandora with denovo,5,15364.0,0.6314578110229748,0.7493403477045267
medaka_NC_011993.1,medaka,5,10987.0,0.4515638485882208,0.4658583699806852
medaka_NC_022648.1,medaka,5,13015.0,0.5349143068513419,0.5553244831696139
medaka_CP010121.1,medaka,5,12471.000000000002,0.5125559985204061,0.5289794911840825
medaka_NZ_LM995446.1,medaka,5,9453.999999999998,0.3885578069129916,0.40572109654350585
medaka_NZ_LT632320.1,medaka,5,12971.0,0.5331059142657515,0.5531955118983937
medaka_NZ_CP018109.1,medaka,5,11045.000000000002,0.4539476388146809,0.4735933582672283
medaka_NC_017646.1,medaka,5,13584.0,0.558300110969545,0.5777321112983373
medaka_CP018206.1,medaka,5,12375.0,0.5086104146972997,0.5297932678475932
medaka_NZ_CP011134.1,medaka,5,11211.999999999998,0.4608113106736262,0.4730837203567283
medaka_NZ_CP008697.1,medaka,5,12771.0,0.5248859479676133,0.5452550244543904
medaka_CP010230.1,medaka,5,11321.000000000002,0.4652911923061116,0.4824709218692172
medaka_NC_010498.1,medaka,5,13146.0,0.5402983847766224,0.5558670009452881
medaka_NZ_CP015228.1,medaka,5,11834.0,0.486375405860836,0.5096707903497553
medaka_NZ_CP009859.1,medaka,5,14257.0,0.58596029756278,0.6065184332744163
medaka_NZ_HG941718.1,medaka,5,13001.0,0.5343389092104722,0.5538120093707524
medaka_CU928163.2,medaka,5,13508.0,0.5551765237762525,0.57220007397969
medaka_NC_011742.1,medaka,5,13447.999999999998,0.552710533886811,0.5731782499691666
medaka_CP010171.1,medaka,5,11297.000000000002,0.4643047963503351,0.4794624142041014
medaka_NC_007779.1,medaka,5,9658.0,0.3969421725370926,0.41389996301015264
medaka_NZ_CP016007.1,medaka,5,12438.0,0.5111997040812133,0.5296370884879361
medaka_NZ_CP013483.1,medaka,5,10456.000000000002,0.429739838066664,0.4493444576877196
medaka_CP010116.1,medaka,5,11320.000000000002,0.4652500924746209,0.485734248489575
medaka_CP010226.1,medaka,5,10263.0,0.42180757058896057,0.44009699560231214
medaka_CP010170.1,medaka,5,10396.000000000002,0.4272738481772225,0.44355760141382894
nanopolish_NC_011993.1,nanopolish,5,9578.0,0.3936541860178373,0.4177715671365754
nanopolish_NC_022648.1,nanopolish,5,11420.0,0.4693600756236899,0.5107393859685102
nanopolish_CP010121.1,nanopolish,5,10902.999999999998,0.4481114627430027,0.4790267559902973
nanopolish_NZ_LM995446.1,nanopolish,5,8509.0,0.34971846615428875,0.37894866631047
nanopolish_NZ_LT632320.1,nanopolish,5,11513.0,0.4731823599523242,0.5100160289342711
nanopolish_NZ_CP018109.1,nanopolish,5,9296.0,0.3820640335374625,0.4259504336032201
nanopolish_NC_017646.1,nanopolish,5,11893.0,0.4888002959187867,0.5316181003657817
nanopolish_CP018206.1,nanopolish,5,10896.0,0.4478237639225679,0.4902552299535479
nanopolish_NZ_CP011134.1,nanopolish,5,10009.0,0.4113682133903251,0.4516378282849001
nanopolish_NZ_CP008697.1,nanopolish,5,11265.0,0.4629896017426329,0.5057252065266452
nanopolish_CP010230.1,nanopolish,5,10084.0,0.4144507007521269,0.44208622744646586
nanopolish_NC_010498.1,nanopolish,5,11354.0,0.4666474867453043,0.505199128683566
nanopolish_NZ_CP015228.1,nanopolish,5,10196.0,0.4190538818790843,0.4596851752907816
nanopolish_NZ_CP009859.1,nanopolish,5,12549.0,0.5157617853766799,0.5603222226788757
nanopolish_NZ_HG941718.1,nanopolish,5,11539.000000000002,0.4742509555710822,0.5104763470469686
nanopolish_CU928163.2,nanopolish,5,11742.0,0.4825942213636924,0.5188853725699653
nanopolish_NC_011742.1,nanopolish,5,11770.999999999998,0.4837861164769224,0.5178825366815923
nanopolish_CP010171.1,nanopolish,5,10193.0,0.4189305823846122,0.44791418355184665
nanopolish_NC_007779.1,nanopolish,5,8710.000000000002,0.3579795322839177,0.38729193210307983
nanopolish_NZ_CP016007.1,nanopolish,5,10959.000000000002,0.4504130533064815,0.4802268710698273
nanopolish_NZ_CP013483.1,nanopolish,5,9121.0,0.3748715630265916,0.4144918005836179
nanopolish_CP010116.1,nanopolish,5,10135.0,0.41654679215815216,0.4527804036003426
nanopolish_CP010226.1,nanopolish,5,8759.0,0.3599934240269615,0.39156631457810986
nanopolish_CP010170.1,nanopolish,5,9368.0,0.3850232214047922,0.4127080678969204
pandora_nanopore_withdenovo,pandora with denovo,6,24866.0,0.7067216143242859,0.8159442944436247
medaka_NC_011993.1,medaka,6,25129.0,0.7141963905073184,0.718952205011606
medaka_NC_022648.1,medaka,6,26455.0,0.7518829046468666,0.7606508455307591
medaka_CP010121.1,medaka,6,26569.000000000004,0.755122921699588,0.7610061105584657
medaka_NZ_LM995446.1,medaka,6,24510.000000000004,0.6966036663350861,0.7044621287480431
medaka_NZ_LT632320.1,medaka,6,26473.0,0.75239448628677,0.7591350480791931
medaka_NZ_CP018109.1,medaka,6,25730.0,0.7312775330396476,0.7389370470370793
medaka_NC_017646.1,medaka,6,28783.0,0.8180474634077022,0.8255411870588694
medaka_CP018206.1,medaka,6,28094.0,0.7984652550802899,0.8042442328643687
medaka_NZ_CP011134.1,medaka,6,26725.0,0.7595566292454171,0.7614182179905858
medaka_NZ_CP008697.1,medaka,6,27943.0,0.7941736535455449,0.8015726398559829
medaka_CP010230.1,medaka,6,25711.000000000004,0.7307375301975274,0.7356828193832557
medaka_NC_010498.1,medaka,6,27178.0,0.7724314338496518,0.7767704040547428
medaka_NZ_CP015228.1,medaka,6,26954.000000000004,0.7660650845530766,0.7748851309743601
medaka_NZ_CP009859.1,medaka,6,28333.0,0.805257922410118,0.8107337407038834
medaka_NZ_HG941718.1,medaka,6,26538.0,0.7542418644308654,0.7606934773340835
medaka_CU928163.2,medaka,6,27959.0,0.7946283927810146,0.7981194637866386
medaka_NC_011742.1,medaka,6,27516.0,0.7820378001989484,0.7872151958694465
medaka_CP010171.1,medaka,6,25153.0,0.714878499360523,0.7202595803135737
medaka_NC_007779.1,medaka,6,24707.0,0.7022026431718061,0.7093458386623046
medaka_NZ_CP016007.1,medaka,6,25604.000000000004,0.7276964615603241,0.7336885983610411
medaka_NZ_CP013483.1,medaka,6,25519.0,0.7252806593718915,0.7337880725687927
medaka_CP010116.1,medaka,6,26429.0,0.7511439533892283,0.7585287290985641
medaka_CP010226.1,medaka,6,24087.0,0.6845814977973568,0.6918004831604347
medaka_CP010170.1,medaka,6,25024.0,0.7112121642745488,0.7167021931694347
nanopolish_NC_011993.1,nanopolish,6,23856.0,0.6780162000852636,0.6939841788640962
nanopolish_NC_022648.1,nanopolish,6,24785.0,0.7044194969447207,0.730098053147635
nanopolish_CP010121.1,nanopolish,6,25191.0,0.7159585050447634,0.7355738714414194
nanopolish_NZ_LM995446.1,nanopolish,6,23489.0,0.6675856188716782,0.6869167732461706
nanopolish_NZ_LT632320.1,nanopolish,6,24824.0,0.7055279238311779,0.7291459428733728
nanopolish_NZ_CP018109.1,nanopolish,6,24123.0,0.6856046610771636,0.7115342712329923
nanopolish_NC_017646.1,nanopolish,6,27177.0,0.7724030126474349,0.7983420965373377
nanopolish_CP018206.1,nanopolish,6,26457.0,0.7519397470513003,0.7767940883899263
nanopolish_NZ_CP011134.1,nanopolish,6,25442.0,0.7230922268011937,0.7469091942589033
nanopolish_NZ_CP008697.1,nanopolish,6,26330.0,0.7483302543697599,0.7729240680213935
nanopolish_CP010230.1,nanopolish,6,24497.0,0.6962341907062669,0.7134053337122779
nanopolish_NC_010498.1,nanopolish,6,25568.0,0.7266732982805173,0.7486097295248797
nanopolish_NZ_CP015228.1,nanopolish,6,25547.0,0.7260764530339633,0.7485197290511926
nanopolish_NZ_CP009859.1,nanopolish,6,26557.0,0.7547818672729857,0.7790819951683783
nanopolish_NZ_HG941718.1,nanopolish,6,24982.0,0.7100184737814409,0.7317796409454674
nanopolish_CU928163.2,nanopolish,6,26558.0,0.7548102884752025,0.7737814409549367
nanopolish_NC_011742.1,nanopolish,6,25954.0,0.7376438823362228,0.7576003031594777
nanopolish_CP010171.1,nanopolish,6,23954.000000000004,0.6808014779025153,0.6994599971578731
nanopolish_NC_007779.1,nanopolish,6,23666.0,0.6726161716640614,0.6919520629055893
nanopolish_NZ_CP016007.1,nanopolish,6,24326.0,0.6913741651271849,0.7099189995736779
nanopolish_NZ_CP013483.1,nanopolish,6,24294.0,0.6904646866562456,0.7137700724740559
nanopolish_CP010116.1,nanopolish,6,25082.0,0.7128605940031263,0.7363365070342374
nanopolish_CP010226.1,nanopolish,6,22820.0,0.6485718345886031,0.6672871962483957
nanopolish_CP010170.1,nanopolish,6,23900.0,0.6792667329828052,0.6953152385012497
pandora_nanopore_withdenovo,pandora with denovo,7,19597.0,0.7379777819619657,0.8250208462220994
medaka_NC_011993.1,medaka,7,18023.0,0.6787045754095274,0.6799795572531436
medaka_NC_022648.1,medaka,7,19727.0,0.7428732818678215,0.7478548564972934
medaka_CP010121.1,medaka,7,20489.0,0.771568442854453,0.7745057427979614
medaka_NZ_LM995446.1,medaka,7,18301.0,0.689173413669742,0.692793931731986
medaka_NZ_LT632320.1,medaka,7,19880.0,0.7486349086800979,0.7503564031524812
medaka_NZ_CP018109.1,medaka,7,19163.0,0.7216343438147241,0.7264545283374109
medaka_NC_017646.1,medaka,7,21770.0,0.8198079457729242,0.8215617182666609
medaka_CP018206.1,medaka,7,21388.0,0.8054227075880248,0.8079565322645599
medaka_NZ_CP011134.1,medaka,7,20084.0,0.7563170777631332,0.7493396454796851
medaka_NZ_CP008697.1,medaka,7,22583.0,0.8504236490303144,0.8544745407106341
medaka_CP010230.1,medaka,7,19241.0,0.7245716437582376,0.7264114909756008
medaka_NC_010498.1,medaka,7,21636.0,0.8147618151007343,0.8155902843155529
medaka_NZ_CP015228.1,medaka,7,20579.0,0.7749576350969686,0.7793313069908709
medaka_NZ_CP009859.1,medaka,7,23156.0,0.8720015063076634,0.8729321892567805
medaka_NZ_HG941718.1,medaka,7,19959.0,0.7516098663151949,0.7538639481399735
medaka_CU928163.2,medaka,7,21829.0,0.8220297495763509,0.8219598138633998
medaka_NC_011742.1,medaka,7,19758.0,0.7440406703069102,0.7453533098420998
medaka_CP010171.1,medaka,7,18756.0,0.7063076633402372,0.706452914436346
medaka_NC_007779.1,medaka,7,18364.0,0.6915458482395029,0.6949834575140549
medaka_NZ_CP016007.1,medaka,7,18385.0,0.6923366597627565,0.6968824811039097
medaka_NZ_CP013483.1,medaka,7,18610.0,0.7008096403690454,0.7061139952120928
medaka_CP010116.1,medaka,7,20279.0,0.7636603276219168,0.7679694434731099
medaka_CP010226.1,medaka,7,18175.0,0.6844285445302203,0.6864674395459576
medaka_CP010170.1,medaka,7,18503.0,0.6967802673696103,0.6970223525297871
nanopolish_NC_011993.1,nanopolish,7,16935.0,0.6377330069666729,0.6516340748312136
nanopolish_NC_022648.1,nanopolish,7,18254.0,0.6874035021653173,0.7116604352153098
nanopolish_CP010121.1,nanopolish,7,19260.0,0.7252871398983243,0.7451004653414725
nanopolish_NZ_LM995446.1,nanopolish,7,17207.0,0.6479758990773865,0.6645076256825482
nanopolish_NZ_LT632320.1,nanopolish,7,18407.0,0.6931651289775936,0.7122199209188396
nanopolish_NZ_CP018109.1,nanopolish,7,17914.0,0.6745998870269253,0.6948973827904322
nanopolish_NC_017646.1,nanopolish,7,20387.0,0.7677273583129354,0.7910751270946985
nanopolish_CP018206.1,nanopolish,7,20126.0,0.7578987008096404,0.7809721064098654
nanopolish_NZ_CP011134.1,nanopolish,7,18804.0,0.7081152325362455,0.7302364365064354
nanopolish_NZ_CP008697.1,nanopolish,7,21348.0,0.8039163999246847,0.8255910912660868
nanopolish_CP010230.1,nanopolish,7,17960.0,0.6763321408397666,0.6918632487828499
nanopolish_NC_010498.1,nanopolish,7,20335.0,0.7657691583505931,0.7844527530462218
nanopolish_NZ_CP015228.1,nanopolish,7,19001.0,0.7155337977781961,0.7377518358124614
nanopolish_NZ_CP009859.1,nanopolish,7,21726.0,0.8181510073432499,0.8412566909648231
nanopolish_NZ_HG941718.1,nanopolish,7,18514.0,0.6971945019770288,0.7164967587486729
nanopolish_CU928163.2,nanopolish,7,20541.0,0.7735266428167953,0.7923985259703537
nanopolish_NC_011742.1,nanopolish,7,18434.0,0.6941818866503483,0.7114344890658069
nanopolish_CP010171.1,nanopolish,7,17517.0,0.6596497834682734,0.6749280469107247
nanopolish_NC_007779.1,nanopolish,7,17265.0,0.6501600451892299,0.6668370228904986
nanopolish_NZ_CP016007.1,nanopolish,7,17310.0,0.6518546413104876,0.6693923662479477
nanopolish_NZ_CP013483.1,nanopolish,7,17383.0,0.6546036527960836,0.6762353067756968
nanopolish_CP010116.1,nanopolish,7,19229.0,0.7241197514592356,0.7442719961266328
nanopolish_CP010226.1,nanopolish,7,17009.0,0.6405196761438524,0.6554052236597916
nanopolish_CP010170.1,nanopolish,7,17367.0,0.6540011297307475,0.6668424025607231
pandora_nanopore_withdenovo,pandora with denovo,8,17861.0,0.7644994221632496,0.8328928219834781
medaka_NC_011993.1,medaka,8,16761.0,0.7174164276848007,0.7173682746222659
medaka_NC_022648.1,medaka,8,18322.0,0.7842314771219449,0.7844615417540556
medaka_CP010121.1,medaka,8,17760.999999999996,0.7602191499379359,0.7612999186748277
medaka_NZ_LM995446.1,medaka,8,16328.0,0.6988828489491932,0.7010871891452296
medaka_NZ_LT632320.1,medaka,8,18374.0,0.7864572186791079,0.7855904635534819
medaka_NZ_CP018109.1,medaka,8,18259.0,0.7815349056199974,0.7835145315242049
medaka_NC_017646.1,medaka,8,18749.0,0.8025082395240337,0.7979658006249197
medaka_CP018206.1,medaka,8,19054.0,0.8155630698112399,0.8153062534777212
medaka_NZ_CP011134.1,medaka,8,18938.0,0.8105979540298763,0.8009031374395411
medaka_NZ_CP008697.1,medaka,8,19973.0,0.8548987715618713,0.8571619655010059
medaka_CP010230.1,medaka,8,18004.0,0.7706202114454479,0.7700744767367205
medaka_NC_010498.1,medaka,8,18947.0,0.8109831785301546,0.8082010015837007
medaka_NZ_CP015228.1,medaka,8,19410.0,0.8308008389333562,0.8328660702820699
medaka_NZ_CP009859.1,medaka,8,20091.0,0.8599494927877414,0.8598745880237983
medaka_NZ_HG941718.1,medaka,8,18366.0,0.7861147969010829,0.7857028206993965
medaka_CU928163.2,medaka,8,19109.0,0.8179172195351624,0.8145090527757566
medaka_NC_011742.1,medaka,8,18434.0,0.7890253820142961,0.7853603989213714
medaka_CP010171.1,medaka,8,17267.0,0.7390746051448872,0.7378386765398279
medaka_NC_007779.1,medaka,8,16514.0,0.7068441552882764,0.7090484954843128
medaka_NZ_CP016007.1,medaka,8,17040.0,0.7293583871934255,0.7295724008046912
medaka_NZ_CP013483.1,medaka,8,17307.0,0.7407867140350126,0.7432478705645679
medaka_CP010116.1,medaka,8,17749.0,0.7597055172708984,0.7600318880280786
medaka_CP010226.1,medaka,8,16089.0,0.6886529983306938,0.6893485425673073
medaka_CP010170.1,medaka,8,16540.0,0.7079570260668578,0.7059399477806788
nanopolish_NC_011993.1,nanopolish,8,15713.000000000002,0.672559174763515,0.6853999914394555
nanopolish_NC_022648.1,nanopolish,8,17324.0,0.741514360313316,0.7613320207165176
nanopolish_CP010121.1,nanopolish,8,16657.0,0.7129649445704747,0.7300753327911655
nanopolish_NZ_LM995446.1,nanopolish,8,15623.0,0.6687069297607328,0.6817403586868125
nanopolish_NZ_LT632320.1,nanopolish,8,17450.0,0.746907503317211,0.7625090955784788
nanopolish_NZ_CP018109.1,nanopolish,8,17377.0,0.7437829045927321,0.7615888370500363
nanopolish_NC_017646.1,nanopolish,8,17696.0,0.7574369729914823,0.7742477421564011
nanopolish_CP018206.1,nanopolish,8,18112.0,0.7752429054487865,0.7932842528784829
nanopolish_NZ_CP011134.1,nanopolish,8,18014.0,0.7710482386679793,0.7892982493686599
nanopolish_NZ_CP008697.1,nanopolish,8,19115.0,0.8181740358686812,0.8347600907417712
nanopolish_CP010230.1,nanopolish,8,17144.0,0.7338098703077516,0.7459604930873603
nanopolish_NC_010498.1,nanopolish,8,18045.0,0.7723751230578265,0.7857295724008047
nanopolish_NZ_CP015228.1,nanopolish,8,18280.0,0.7824337627873132,0.8011064503702435
nanopolish_NZ_CP009859.1,nanopolish,8,19069.0,0.816205110645037,0.83358301587981
nanopolish_NZ_HG941718.1,nanopolish,8,17454.0,0.7470787142062235,0.7630655309677695
nanopolish_CU928163.2,nanopolish,8,17920.0,0.7670247827761846,0.7808928647862003
nanopolish_NC_011742.1,nanopolish,8,17257.0,0.7386465779223559,0.7488282754783204
nanopolish_CP010171.1,nanopolish,8,16494.0,0.7059881008432136,0.7169991011428327
nanopolish_NC_007779.1,nanopolish,8,15812.0,0.6767966442665754,0.6898140221718101
nanopolish_NZ_CP016007.1,nanopolish,8,15926.0,0.6816761546034328,0.6956940461413346
nanopolish_NZ_CP013483.1,nanopolish,8,16487.0,0.7056884817874417,0.7219000128408167
nanopolish_CP010116.1,nanopolish,8,16956.0,0.7257629585241622,0.7400055643538929
nanopolish_CP010226.1,nanopolish,8,15348.000000000002,0.6569361811411206,0.6685892222745367
nanopolish_CP010170.1,nanopolish,8,15798.0,0.6761974061550314,0.68336151179215
pandora_nanopore_withdenovo,pandora with denovo,9,14718.0,0.7904828401095655,0.83412404294294
medaka_NC_011993.1,medaka,9,13047.0,0.7007358075084591,0.6979907024485088
medaka_NC_022648.1,medaka,9,14419.0,0.7744239755088888,0.7720130571518803
medaka_CP010121.1,medaka,9,13013.999999999995,0.6989634244588859,0.6994288987951286
medaka_NZ_LM995446.1,medaka,9,12852.0,0.6902626349428004,0.689785225367153
medaka_NZ_LT632320.1,medaka,9,14598.0,0.7840378108383909,0.7776345549050695
medaka_NZ_CP018109.1,medaka,9,14237.0,0.7646490144476072,0.7611042483484493
medaka_NC_017646.1,medaka,9,13907.0,0.7469251839518771,0.7430999397270298
medaka_CP018206.1,medaka,9,14204.0,0.7628766313980343,0.7620292294012541
medaka_NZ_CP011134.1,medaka,9,15037.000000000002,0.8076158762554381,0.7886865865811703
medaka_NZ_CP008697.1,medaka,9,15315.0,0.8225468607336591,0.8200762661796926
medaka_CP010230.1,medaka,9,13479.0,0.7239379128846877,0.7205662077567099
medaka_NC_010498.1,medaka,9,14523.0,0.7800096675439068,0.7741255945240986
medaka_NZ_CP015228.1,medaka,9,14765.0,0.7930071432407756,0.7890148056644505
medaka_NZ_CP009859.1,medaka,9,15442.0,0.8293678500456523,0.8236449027576245
medaka_NZ_HG941718.1,medaka,9,14584.0,0.7832858907567538,0.7772944005824242
medaka_CU928163.2,medaka,9,13803.0,0.7413394919168591,0.7381706858585205
medaka_NC_011742.1,medaka,9,14629.0,0.7857027767334444,0.7788340464638727
medaka_CP010171.1,medaka,9,12803.0,0.6876309146570707,0.6853632191727626
medaka_NC_007779.1,medaka,9,12953.999999999998,0.6957409098232987,0.6951262449946535
medaka_NZ_CP016007.1,medaka,9,13317.000000000005,0.7152371233686021,0.7136915098674519
medaka_NZ_CP013483.1,medaka,9,13483.0,0.7241527471937268,0.724307905305803
medaka_CP010116.1,medaka,9,13483.0,0.7241527471937268,0.7239438805043741
medaka_CP010226.1,medaka,9,12386.0,0.665234437939739,0.6650673445882603
medaka_CP010170.1,medaka,9,12862.000000000002,0.6907997207153983,0.6863956173800911
nanopolish_NC_011993.1,nanopolish,9,12326.0,0.6620119233041517,0.6708260975944462
nanopolish_NC_022648.1,nanopolish,9,13665.0,0.7339277082550083,0.7477845211880176
nanopolish_CP010121.1,nanopolish,9,12252.999999999998,0.6580911971641871,0.6734518502604752
nanopolish_NZ_LM995446.1,nanopolish,9,12284.0,0.6597561630592406,0.6713154424094793
nanopolish_NZ_LT632320.1,nanopolish,9,13783.0,0.7402653203716634,0.7510905824993432
nanopolish_NZ_CP018109.1,nanopolish,9,13502.0,0.7251732101616628,0.7399550041474798
nanopolish_NC_017646.1,nanopolish,9,13088.0,0.7029378591761104,0.7169259597424236
nanopolish_CP018206.1,nanopolish,9,13449.000000000002,0.7223266555668941,0.7403906403852544
nanopolish_NZ_CP011134.1,nanopolish,9,14310.0,0.7685697405875719,0.7841213575141117
nanopolish_NZ_CP008697.1,nanopolish,9,14559.0,0.7819431763252591,0.7957641835400966
nanopolish_CP010230.1,nanopolish,9,12775.0,0.6861270744937966,0.696677826115489
nanopolish_NC_010498.1,nanopolish,9,13752.0,0.7386003544766099,0.7479933878773618
nanopolish_NZ_CP015228.1,nanopolish,9,13847.0,0.7437026693162898,0.7580547946840256
nanopolish_NZ_CP009859.1,nanopolish,9,14545.0,0.7811912562436221,0.7941529262223006
nanopolish_NZ_HG941718.1,nanopolish,9,13806.0,0.7415006176486385,0.7508996186690856
nanopolish_CU928163.2,nanopolish,9,12981.0,0.6971910414093131,0.7099319094592591
nanopolish_NC_011742.1,nanopolish,9,13805.0,0.7414469090713787,0.7482917688621363
nanopolish_CP010171.1,nanopolish,9,12127.0,0.6513239164294538,0.6629010986387784
nanopolish_NC_007779.1,nanopolish,9,12379.0,0.6648584778989205,0.6763461458128119
nanopolish_NZ_CP016007.1,nanopolish,9,12604.0,0.6769429077823729,0.6865269050133901
nanopolish_NZ_CP013483.1,nanopolish,9,12845.999999999998,0.6899403834792416,0.7044297640999818
nanopolish_CP010116.1,nanopolish,9,12799.999999999998,0.6874697889252913,0.7048713679574495
nanopolish_CP010226.1,nanopolish,9,11827.0,0.6352113432515173,0.6451772681430464
nanopolish_CP010170.1,nanopolish,9,12278.0,0.6594339115956819,0.6679497049011975
pandora_nanopore_withdenovo,pandora with denovo,10,16842.0,0.8165818181818182,0.8462884848484856
medaka_NC_011993.1,medaka,10,14907.0,0.7227636363636364,0.7207175757575723
medaka_NC_022648.1,medaka,10,16146.0,0.7828363636363637,0.7824339393939316
medaka_CP010121.1,medaka,10,16773.0,0.8132363636363636,0.8108703030302983
medaka_NZ_LM995446.1,medaka,10,14864.0,0.7206787878787879,0.7185163636363595
medaka_NZ_LT632320.1,medaka,10,16307.0,0.7906424242424243,0.7863418181817999
medaka_NZ_CP018109.1,medaka,10,16336.0,0.7920484848484849,0.7886303030302929
medaka_NC_017646.1,medaka,10,17329.0,0.8401939393939394,0.8339199999999906
medaka_CP018206.1,medaka,10,17614.0,0.8540121212121212,0.8493866666666642
medaka_NZ_CP011134.1,medaka,10,17236.0,0.8356848484848485,0.7947151515150148
medaka_NZ_CP008697.1,medaka,10,18100.0,0.8775757575757576,0.8788751515151405
medaka_CP010230.1,medaka,10,15895.000000000002,0.7706666666666667,0.7682278787878728
medaka_NC_010498.1,medaka,10,17886.0,0.8672,0.8617066666666582
medaka_NZ_CP015228.1,medaka,10,16950.0,0.8218181818181818,0.8189333333333221
medaka_NZ_CP009859.1,medaka,10,18257.0,0.8851878787878787,0.8798836363636303
medaka_NZ_HG941718.1,medaka,10,16321.0,0.7913212121212121,0.7885236363636252
medaka_CU928163.2,medaka,10,17350.0,0.8412121212121212,0.8367612121212056
medaka_NC_011742.1,medaka,10,16754.0,0.8123151515151515,0.8074084848484728
medaka_CP010171.1,medaka,10,15139.0,0.7340121212121212,0.7319612121212092
medaka_NC_007779.1,medaka,10,15015.0,0.728,0.7243927272727239
