	tool	coverage	coverage_threshold	strand_bias_threshold	gaps_threshold	step_GT	error_rate	nb_of_correct_calls	nb_of_total_calls	recalls_wrt_truth_probes	nbs_of_truth_probes_found	nbs_of_truth_probes_in_total	recalls_wrt_variants_where_all_allele_seqs_were_found	recalls_wrt_variants_found_wrt_alleles	nbs_variants_where_all_allele_seqs_were_found	nbs_variants_found_wrt_alleles	nbs_variants_total
96	samtools_NZ_HG941718.1	100x	0	Not_App	Not_App	8	0.009650307417434669	1750649.0743757412	1767708.0	0.8924993368550258	6194314	6940413	0.7690287270621801	0.7849525101795799	475492	485337.7069490546	618302
97	samtools_NZ_HG941718.1	100x	0	Not_App	Not_App	9	0.009512034861200336	1749668.2662667006	1766471.0	0.8924904453835313	6193740	6939839	0.7687122249914685	0.7847914230640171	475294	485235.7520890587	618299
98	samtools_NZ_HG941718.1	100x	0	Not_App	Not_App	10	0.009306910437325231	1748142.3515841612	1764565.0	0.8924758502684216	6192798	6938897	0.7682266479917451	0.7845605899711906	474993	485092.2436580072	618298
121	samtools_NZ_CP011134.1	100x	0	Not_App	Not_App	0	0.016496120132261538	1667790.4733400356	1695764.0	0.9121414538084144	6335927	6946211	0.7749169099392694	0.7908748417190394	479135	489001.8690090907	618305
122	samtools_NZ_CP011134.1	100x	0	Not_App	Not_App	1	0.0164167867518904	1666754.5400067018	1694574.0	0.9121368495447713	6335563	6945847	0.7747406215379141	0.7907860823068962	479026	488946.98862076545	618305
123	samtools_NZ_CP011134.1	100x	0	Not_App	Not_App	2	0.015838354017460917	1665294.0161971785	1692094.0	0.9121274244784308	6334818	6945102	0.7743330556925789	0.7905952739597896	478774	488829.0108657077	618305
124	samtools_NZ_CP011134.1	100x	0	Not_App	Not_App	3	0.015744142576387454	1664450.4740926356	1691075.0	0.912123261624246	6334489	6944773	0.7740791357016359	0.7904866281616819	478617	488761.8346255088	618305
125	samtools_NZ_CP011134.1	100x	0	Not_App	Not_App	4	0.010687334287493131	1661217.2236958104	1679163.0	0.9121005930880997	6332698	6942982	0.7731710827862714	0.7900167880836855	478054	488469.75012250704	618303
126	samtools_NZ_CP011134.1	100x	0	Not_App	Not_App	5	0.010524573787216164	1660274.4598069212	1677934.0	0.9120950475791006	6332260	6942544	0.7728779787223721	0.7898941971513038	477872	488393.16188704537	618302
127	samtools_NZ_CP011134.1	100x	0	Not_App	Not_App	6	0.010337948497389005	1658885.3859973976	1676214.0	0.9120872852236648	6331647	6941931	0.7725185629652871	0.7897324631714244	477649	488292.37171135494	618301
128	samtools_NZ_CP011134.1	100x	0	Not_App	Not_App	7	0.010179029454342348	1658012.484385121	1675063.0	0.9120815987133584	6331198	6941482	0.7722303089115317	0.7895871020643398	477470	488201.70520638133	618300
129	samtools_NZ_CP011134.1	100x	0	Not_App	Not_App	8	0.009972520693692477	1656876.32843274	1673566.0	0.9120735426200208	6330562	6940846	0.7718960305484257	0.7894064785252959	477261	488087.6574527549	618297
130	samtools_NZ_CP011134.1	100x	0	Not_App	Not_App	9	0.009779481103424192	1655936.861766074	1672291.0	0.9120667140516984	6330023	6940307	0.7715349929483613	0.7892553068879069	477037	487993.3992275653	618296
131	samtools_NZ_CP011134.1	100x	0	Not_App	Not_App	10	0.009542193487518835	1654501.3287685157	1670441.0	0.9120562727799753	6329199	6939483	0.7710594925407895	0.7890375139484131	476743	487858.73872424813	618296
132	snippy_CP010226.1	100x	0	Not_App	Not_App	0	0.00011755414488667792	1272479.397186147	1272629.0	0.8569650418048055	5952660	6946211	0.7009857594552851	0.7159164956678501	433423	442654.7488539101	618305
133	snippy_CP010226.1	100x	0	Not_App	Not_App	1	0.00011244939720966852	1272157.9305194807	1272301.0	0.8569585345013133	5952344	6945895	0.700815940353062	0.715836745124597	433318	442605.438694264	618305
134	snippy_CP010226.1	100x	0	Not_App	Not_App	2	9.717659995933658e-05	1270003.5733766234	1270127.0	0.8569067844881955	5949832	6943383	0.7000370368573336	0.7153045054472899	432835	442274.9216315757	618303
135	snippy_CP010226.1	100x	0	Not_App	Not_App	3	7.587683089804731e-05	1266241.9142857143	1266338.0	0.8568087029321507	5945076	6938627	0.6986909309690087	0.7143661435821026	432002	441694.01530910115	618302
136	snippy_CP010226.1	100x	0	Not_App	Not_App	4	5.927868735566834e-05	1260958.2476190478	1261033.0	0.8566612661924058	5937939	6931490	0.696669065737229	0.7130759433504382	430747	440891.2903938592	618295
137	snippy_CP010226.1	100x	0	Not_App	Not_App	5	4.133336916645192e-05	1254440.1476190477	1254492.0	0.8564605819960966	5928248	6921799	0.6939352818540437	0.7114496319420608	429047	439875.7898867693	618281
138	snippy_CP010226.1	100x	0	Not_App	Not_App	6	2.4618372192031227e-05	1244684.357142857	1244715.0	0.8561461185046103	5913117	6906668	0.6905265235021342	0.7091020829115411	426927	438411.5810871381	618263
139	snippy_CP010226.1	100x	0	Not_App	Not_App	7	1.9102274390170315e-05	1230196.4999999998	1230220.0	0.8556645662714051	5890074	6883625	0.6861047983372018	0.7057693607375565	424174	436331.32073558326	618235
140	snippy_CP010226.1	100x	0	Not_App	Not_App	8	1.4069167337260602e-05	1208298.9999999998	1208316.0	0.8549115575448761	5854348	6847899	0.6799959235767702	0.7009269984359836	420366	433305.36023614224	618189
141	snippy_CP010226.1	100x	0	Not_App	Not_App	9	1.2811927734057706e-05	1170768.9999999998	1170784.0	0.8535612560807281	5791204	6784755	0.6676206315258153	0.6923785277205868	412671	427974.4003117046	618122
142	snippy_CP010226.1	100x	0	Not_App	Not_App	10	1.0914796370831148e-05	1099413.0	1099425.0	0.8509127467935131	5670674	6664225	0.6452428723989515	0.6764504071206859	398773	418059.8806087264	618020
165	samtools_NC_007779.1	100x	0	Not_App	Not_App	0	0.010583479630286718	1586254.3326201725	1603222.0	0.8806022448785388	6116849	6946211	0.7303774027381309	0.7414298484774482	451596	458429.7824628486	618305
166	samtools_NC_007779.1	100x	0	Not_App	Not_App	1	0.010533094207177185	1585574.2115884263	1602453.0	0.8805976724549359	6116583	6945945	0.7302302261828709	0.7413704071057801	451505	458393.02956553927	618305
167	samtools_NC_007779.1	100x	0	Not_App	Not_App	2	0.010150733245899324	1584606.1377789031	1600856.0	0.8805881655059931	6116030	6945392	0.7299601329440971	0.7412406579783746	451338	458312.8050313189	618305
168	samtools_NC_007779.1	100x	0	Not_App	Not_App	3	0.01009646991663371	1584105.002858268	1600262.0	0.8805846064575674	6115823	6945185	0.7298517721836311	0.7411857753181592	451271	458278.8708080945	618305
169	samtools_NC_007779.1	100x	0	Not_App	Not_App	4	0.006800486330610589	1581475.5584138234	1592304.0	0.8805586550985386	6114314	6943676	0.7291741130995221	0.7408172023622261	450852	458050.9803065762	618305
170	samtools_NC_007779.1	100x	0	Not_App	Not_App	5	0.006707316128637952	1580857.0917471566	1591532.0	0.8805537868877651	6114031	6943393	0.7290059113220821	0.7407476585670195	450748	458007.981030281	618305
171	samtools_NC_007779.1	100x	0	Not_App	Not_App	6	0.006570386620251445	1580049.80008049	1590500.0	0.8805469913717389	6113636	6942998	0.7288280055959437	0.7406501556631246	450638	457947.6944972882	618305
172	samtools_NC_007779.1	100x	0	Not_App	Not_App	7	0.006507129049694083	1579519.5432734082	1589865.0	0.8805418641162659	6113338	6942700	0.7286593649725701	0.7405689962630118	450533	457896.7726654053	618304
173	samtools_NC_007779.1	100x	0	Not_App	Not_App	8	0.006376726463684812	1578734.236130551	1588866.0	0.8805337766106857	6112868	6942230	0.7284417647039796	0.7404475573992855	450397	457820.205635093	618302
174	samtools_NC_007779.1	100x	0	Not_App	Not_App	9	0.006264237346886525	1578087.1718448368	1588035.0	0.8805268067114915	6112463	6941825	0.7282007821420601	0.7403372635206568	450248	457752.010709349	618302
175	samtools_NC_007779.1	100x	0	Not_App	Not_App	10	0.0061266753417135176	1577050.3631146785	1586772.0	0.8805156531810095	6111815	6941177	0.7278271783044532	0.7401791412755022	450017	457654.2434089256	618302
176	snippy_NZ_LT632320.1	100x	0	Not_App	Not_App	0	0.0002762180571481698	1363573.2523809527	1363950.0	0.885135219762256	6148336	6946211	0.7473981287552259	0.7736140290819628	462120	478329.42225152295	618305
177	snippy_NZ_LT632320.1	100x	0	Not_App	Not_App	1	0.00026664727845449043	1363253.3952380957	1363617.0	0.8851290017686858	6147960	6945835	0.7472266923282199	0.7735282171350744	462014	478276.36429570214	618305
178	snippy_NZ_LT632320.1	100x	0	Not_App	Not_App	2	0.00024130505975761274	1360969.5119047621	1361298.0	0.8850749297774152	6144692	6942567	0.746126911475728	0.7728637470981158	461334	477865.51914950047	618305
179	snippy_NZ_LT632320.1	100x	0	Not_App	Not_App	3	0.00019375663926013415	1356520.114285715	1356783.0	0.8849667987833405	6138166	6936041	0.7441723556249928	0.7716307919323366	460124	477101.6335441396	618303
180	snippy_NZ_LT632320.1	100x	0	Not_App	Not_App	4	0.000155678516505664	1350818.6738095242	1351029.0	0.8848206666983292	6129366	6927241	0.7415842096580635	0.7700190102408243	458523	476104.2940699222	618302
181	snippy_NZ_LT632320.1	100x	0	Not_App	Not_App	5	0.00012072266439544507	1343866.745238095	1344029.0	0.8846341759297911	6118168	6916043	0.7382821597702042	0.7680713900545265	456471	474889.3236140331	618288
182	snippy_NZ_LT632320.1	100x	0	Not_App	Not_App	6	8.988158101685961e-05	1334970.0000000002	1335090.0	0.8843778226266316	6102834	6900709	0.7339795429843176	0.7654752661129819	453799	473271.92373020545	618272
183	snippy_NZ_LT632320.1	100x	0	Not_App	Not_App	7	6.455007902173017e-05	1323176.5833333335	1323262.0	0.8840219915962367	6081662	6879537	0.7284624355243855	0.7620492098173041	450377	471142.25831401703	618257
184	snippy_NZ_LT632320.1	100x	0	Not_App	Not_App	8	4.306971858059061e-05	1305965.75	1306022.0	0.8834682421658089	6048971	6846846	0.7212915080804175	0.7571072893024666	445919	468061.1397144388	618223
185	snippy_NZ_LT632320.1	100x	0	Not_App	Not_App	9	2.1768308324010555e-05	1274761.25	1274789.0	0.8823916038623459	5986292	6784167	0.7098109569274272	0.7484252944624685	438781	462651.0705766864	618166
186	snippy_NZ_LT632320.1	100x	0	Not_App	Not_App	10	8.851575664214906e-06	1195633.4166666665	1195644.0	0.8797165509121416	5835415	6633290	0.6847672561775684	0.7289765696590998	423243	450568.0251046054	618083
187	snippy_NZ_CP016007.1	100x	0	Not_App	Not_App	0	0.00020308427309068117	1335671.6909869544	1335943.0	0.875447492165153	6081043	6946211	0.7405811047945593	0.7580875840175578	457905	468729.3436359761	618305
188	snippy_NZ_CP016007.1	100x	0	Not_App	Not_App	1	0.0001960475734420486	1335247.17670124	1335509.0	0.8754366967676989	6080441	6945609	0.7403465927010132	0.7579587180473535	457760	468649.6651622689	618305
189	snippy_NZ_CP016007.1	100x	0	Not_App	Not_App	2	0.0001846534250550258	1332917.82670124	1333164.0	0.8753749369613263	6076999	6942167	0.7393681112072521	0.7573188097946034	457155	468254.0066900523	618305
190	snippy_NZ_CP016007.1	100x	0	Not_App	Not_App	3	0.00016375390433109868	1328544.4100345732	1328762.0	0.8752543092348388	6070286	6935454	0.7378231420142842	0.7561106193227165	456199	467506.2203697129	618304
191	snippy_NZ_CP016007.1	100x	0	Not_App	Not_App	4	0.00014278547703616698	1322950.0749666998	1323139.0	0.8750879809027119	6061051	6926219	0.7354901003069697	0.7545081433588187	454755	466513.8940550443	618302
192	snippy_NZ_CP016007.1	100x	0	Not_App	Not_App	5	0.00012027201441644485	1315678.7416333663	1315837.0	0.8748580674258197	6048326	6913494	0.7324491743356677	0.7523504198905857	452866	465170.7411141502	618290
193	snippy_NZ_CP016007.1	100x	0	Not_App	Not_App	6	9.28972930446248e-05	1306277.6390692638	1306399.0	0.8745480437717659	6031241	6896409	0.728371978676052	0.7496204833152902	450332	463469.3554603111	618272
194	snippy_NZ_CP016007.1	100x	0	Not_App	Not_App	7	7.092731396030061e-05	1292700.3057359306	1292792.0	0.8740670398022261	6004900	6870068	0.7231143489344082	0.7456719589388084	447064	461010.1972700004	618248
195	snippy_NZ_CP016007.1	100x	0	Not_App	Not_App	8	5.6429768046761794e-05	1266213.5438311691	1266285.0	0.8730976223699088	5952419	6817587	0.7141821899283741	0.7384966187135251	441516	456547.4716481257	618212
196	snippy_NZ_CP016007.1	100x	0	Not_App	Not_App	9	4.963163060778264e-05	1183542.2559523808	1183601.0	0.8701917638038881	5799802	6664970	0.693012142526668	0.719607281197071	428391	444830.997730219	618158
197	snippy_NZ_CP016007.1	100x	0	Not_App	Not_App	10	3.346840865758871e-05	1057998.5892857143	1058034.0	0.8657695712628274	5580226	6445394	0.6706730691448226	0.6935229255384785	414539	428662.3591377803	618094
209	samtools_NC_011742.1	100x	0	Not_App	Not_App	0	0.017227146638961074	1792393.9060069562	1823813.0	0.8964187814047111	6226714	6946211	0.7751643606310802	0.7901375487862565	479288	488545.99710228643	618305
210	samtools_NC_011742.1	100x	0	Not_App	Not_App	1	0.017158302949112025	1791458.9778323532	1822734.0	0.8964130250906119	6226328	6945825	0.7749993935032063	0.7900489147414946	479186	488491.1942292398	618305
211	samtools_NC_011742.1	100x	0	Not_App	Not_App	2	0.016542614343999396	1789913.09449902	1820021.0	0.8964003619306964	6225479	6944976	0.7746435820509295	0.7898445473594063	478966	488364.8328550577	618305
212	samtools_NC_011742.1	100x	0	Not_App	Not_App	3	0.01647315880194411	1789142.5285649542	1819109.0	0.8963951108080149	6225127	6944624	0.7744220085556481	0.7897490544854637	478829	488305.7891336346	618305
213	samtools_NC_011742.1	100x	0	Not_App	Not_App	4	0.010867684302229176	1785133.5793586047	1804747.0	0.8963570242429062	6222575	6942072	0.7734868284856641	0.7891566760952641	478250	487938.7294564061	618304
214	samtools_NC_011742.1	100x	0	Not_App	Not_App	5	0.01073840176528573	1784291.5742720247	1803660.0	0.8963499769505591	6222103	6941600	0.7732377600662458	0.7890320067747227	478096	487861.64591683814	618304
215	samtools_NC_011742.1	100x	0	Not_App	Not_App	6	0.010556349644666896	1783048.6978831359	1802072.0	0.8963404496379609	6221465	6940962	0.7729304678604699	0.7888657090753154	477906	487758.82338410383	618304
216	samtools_NC_011742.1	100x	0	Not_App	Not_App	7	0.010448253058040868	1782218.3201053585	1801036.0	0.8963340274203764	6221035	6940532	0.7726632411616958	0.7887448698209852	477740	487683.3192449246	618303
217	samtools_NC_011742.1	100x	0	Not_App	Not_App	8	0.010267706549306088	1781056.912962501	1799534.0	0.8963238697309395	6220355	6939852	0.7723649161169075	0.7885761841793393	477554	487577.44325426966	618301
218	samtools_NC_011742.1	100x	0	Not_App	Not_App	9	0.010099564870669207	1779975.6088217143	1798136.0	0.8963142629080635	6219712	6939209	0.7720770304431014	0.7884129300109796	477376	487476.5030387186	618301
219	samtools_NC_011742.1	100x	0	Not_App	Not_App	10	0.009852324141206958	1778415.1322344127	1796111.0	0.8962990497090668	6218694	6938191	0.7715934472045172	0.7881478156631312	477077	487312.5825723297	618301
242	samtools_CP010121.1	100x	0	Not_App	Not_App	0	0.012088331399814913	1675467.5646841873	1695969.0	0.8988769560844034	6243789	6946211	0.7617357129571976	0.7750332331589866	470985	479206.9232283672	618305
243	samtools_CP010121.1	100x	0	Not_App	Not_App	1	0.012015670706203574	1674747.0563508538	1695115.0	0.8988724428983367	6243479	6945901	0.7615755978036729	0.7749388104217363	470886	479148.54117781174	618305
244	samtools_CP010121.1	100x	0	Not_App	Not_App	2	0.011531643986533946	1673510.5346549025	1693034.0	0.8988613911709796	6242720	6945142	0.7611611763792568	0.7747346378741846	470629	479021.5255361599	618304
245	samtools_CP010121.1	100x	0	Not_App	Not_App	3	0.01146218193899573	1672881.7902104582	1692279.0	0.8988565416269908	6242387	6944809	0.7608975520132492	0.7746190940368027	470466	478950.08431933133	618304
246	samtools_CP010121.1	100x	0	Not_App	Not_App	4	0.007277207370437354	1669966.2235437913	1682208.0	0.8988292123804161	6240511	6942933	0.7599914604975231	0.7741116810634047	469905	478635.5747365463	618303
247	samtools_CP010121.1	100x	0	Not_App	Not_App	5	0.00716595324362712	1669343.2235437913	1681392.0	0.8988243597499496	6240178	6942600	0.7597731209455558	0.774009859463198	469770	478572.6181356737	618303
248	samtools_CP010121.1	100x	0	Not_App	Not_App	6	0.007003810474198624	1668220.6894528824	1679987.0	0.8988165770823844	6239644	6942066	0.7594383336325394	0.773840201119961	469563	478467.7178730752	618303
249	samtools_CP010121.1	100x	0	Not_App	Not_App	7	0.0069146432937712285	1667621.7027978706	1679233.0	0.8988113296644946	6239284	6941706	0.7592018140002782	0.7737320373039903	469416	478400.0661291318	618302
250	samtools_CP010121.1	100x	0	Not_App	Not_App	8	0.00677070348946196	1666822.5069645368	1678185.0	0.898803370041895	6238738	6941160	0.7588953582403364	0.7735818326479269	469225	478305.6471262133	618300
251	samtools_CP010121.1	100x	0	Not_App	Not_App	9	0.006650803250713766	1666155.5345487418	1677311.0	0.8987968672963618	6238292	6940714	0.7586248724322698	0.7734564554379195	469057	478227.3529408103	618299
252	samtools_CP010121.1	100x	0	Not_App	Not_App	10	0.006496199208175235	1665044.8118686448	1675932.0	0.8987870970270505	6237622	6940044	0.7583050836492554	0.7732843865171045	468857	478118.64304597967	618296
253	snippy_NC_007779.1	100x	0	Not_App	Not_App	0	0.0001229894047346525	1263261.6130952383	1263417.0	0.8771435247216072	6092824	6946211	0.7192372696323012	0.7350733751426336	444708	454499.5432175661	618305
254	snippy_NC_007779.1	100x	0	Not_App	Not_App	1	0.00011873028238473804	1262967.029761905	1263117.0	0.8771373340180577	6092474	6945861	0.7190771544787766	0.7349989445072622	444609	454453.5223835628	618305
255	snippy_NC_007779.1	100x	0	Not_App	Not_App	2	0.00010839961849351544	1261278.263095238	1261415.0	0.8771005837739192	6090397	6943784	0.7183683107338785	0.7345739056746196	444170	454189.98417424	618304
256	snippy_NC_007779.1	100x	0	Not_App	Not_App	3	9.673574495094872e-05	1258326.263095238	1258448.0	0.8770360540277286	6086753	6940140	0.7170675219107784	0.7338626180898309	443365	453749.4583527968	618303
257	snippy_NC_007779.1	100x	0	Not_App	Not_App	4	7.049185014329494e-05	1254210.5821428571	1254299.0	0.8769385821303274	6081256	6934643	0.7152468797357904	0.7328476858604325	442235	453117.5256244479	618297
258	snippy_NC_007779.1	100x	0	Not_App	Not_App	5	5.1719394699500924e-05	1249144.3916666668	1249209.0	0.8768068732822316	6073842	6927229	0.7128005072069974	0.7315303468576665	440716	452296.4350979329	618288
259	snippy_NC_007779.1	100x	0	Not_App	Not_App	6	3.8977124390715545e-05	1242774.5583333329	1242823.0	0.876627493058203	6063770	6917157	0.7097047587315656	0.7297723448570465	438792	451199.2667441456	618274
260	snippy_NC_007779.1	100x	0	Not_App	Not_App	7	2.757287676691256e-05	1234572.9583333335	1234607.0	0.8763862220249676	6050269	6903656	0.7056966324847151	0.7275706040901384	436304	449827.801684769	618260
261	snippy_NC_007779.1	100x	0	Not_App	Not_App	8	1.5860450952476235e-05	1221572.625	1221592.0	0.8759758836707571	6027428	6880815	0.7003320765215589	0.7241821335571177	432967	447711.84461115045	618231
262	snippy_NC_007779.1	100x	0	Not_App	Not_App	9	1.0465549946658824e-05	1182438.625	1182451.0	0.874748583378147	5960005	6813392	0.687646796203195	0.7155855365607077	425106	442377.8410439757	618204
263	snippy_NC_007779.1	100x	0	Not_App	Not_App	10	4.823708053880439e-06	1114282.625	1114288.0	0.872696694732794	5850186	6703573	0.6673563746489446	0.7018973350525757	412517	433868.0111000589	618136
275	samtools_CP010230.1	100x	0	Not_App	Not_App	0	0.01184657934576927	1774946.8661680662	1796226.0	0.890306672227492	6184258	6946211	0.7456756778612497	0.7564472725068385	461055	467715.13082734076	618305
276	samtools_CP010230.1	100x	0	Not_App	Not_App	1	0.011803548799754092	1773887.7328347324	1795076.0	0.8903010974310157	6183905	6945858	0.7454848335368467	0.7563403986206906	460937	467649.0501691661	618305
277	samtools_CP010230.1	100x	0	Not_App	Not_App	2	0.011310051950756515	1772407.662138762	1792683.0	0.8902896144075612	6183178	6945131	0.7451678378793637	0.7561647372143951	460741	467540.43784334656	618305
278	samtools_CP010230.1	100x	0	Not_App	Not_App	3	0.011246759255712502	1771507.6538054287	1791658.0	0.8902850647595634	6182890	6944843	0.7449964014523577	0.7560816981773896	460635	467489.0943915708	618305
279	samtools_CP010230.1	100x	0	Not_App	Not_App	4	0.006762220091139803	1768425.1038054288	1780465.0	0.8902570476748758	6181117	6943070	0.744150126798468	0.7556191599817306	460111	467202.349093344	618304
280	samtools_CP010230.1	100x	0	Not_App	Not_App	5	0.006675534597525679	1767567.2466625713	1779446.0	0.8902504403216523	6180699	6942652	0.7439087308326177	0.7554928811989895	459961	467123.51492397883	618303
281	samtools_CP010230.1	100x	0	Not_App	Not_App	6	0.0065470280533171926	1766428.9258292385	1778070.0	0.8902405752324825	6180075	6942028	0.7435540791010159	0.7553163480874511	459738	467010.5873897747	618298
282	samtools_CP010230.1	100x	0	Not_App	Not_App	7	0.006486445296472243	1765744.8159086031	1777273.0	0.8902353415886634	6179744	6941697	0.7433563481627762	0.7552201212788788	459615	466950.3353263669	618297
