,Unnamed: 0,tool,coverage,coverage_threshold,strand_bias_threshold,gaps_threshold,step_GT,error_rate,nb_of_correct_calls,nb_of_total_calls,recalls_wrt_truth_probes,nbs_of_truth_probes_found,nbs_of_truth_probes_in_total,recalls_wrt_variants_where_all_allele_seqs_were_found,recalls_wrt_variants_found_wrt_alleles,nbs_variants_where_all_allele_seqs_were_found,nbs_variants_found_wrt_alleles,nbs_variants_total,tool_long_name
480,480,nanopolish,100x,10,Not_App,Not_App,7,0.02503845954297179,1661191.1455923289,1703853.0,0.8872663013906529,6103504,6878999,0.7528699753193444,0.7715284294284399,465498,477034.4848587455,618298,nanopolish_NZ_LT632320.1
481,481,nanopolish,100x,10,Not_App,Not_App,8,0.024018240973235568,1603126.1657786646,1642578.0,0.8858989294881736,6021067,6796562,0.7438111565770108,0.7614051063251313,459891,470769.1631897654,618290,nanopolish_NZ_LT632320.1
482,482,nanopolish,100x,10,Not_App,Not_App,9,0.02324683656541193,1499227.22133422,1534909.0,0.8833465656736745,5872359,6647854,0.7235728437992802,0.7432321166590038,447367,459521.8369273456,618275,nanopolish_NZ_LT632320.1
483,483,nanopolish,100x,10,Not_App,Not_App,10,0.022955657970833987,1322784.1840326327,1353863.0,0.878733295032302,5619459,6394954,0.6778624447826811,0.7122088664764087,419081,440315.29740150843,618239,nanopolish_NZ_LT632320.1
484,484,medaka,100x,10,Not_App,Not_App,0,0.1850657073179468,1674377.851627522,2054617.0,0.9240924211197676,6418575,6945815,0.8159112412159047,0.8240634915965476,504482,509522.5771716033,618305,medaka_CU928163.2
485,485,medaka,100x,10,Not_App,Not_App,1,0.1811462618289007,1671152.738424059,2040844.0,0.9240829558287612,6417709,6944949,0.8155845416097234,0.8238494666137887,504280,509390.24445463857,618305,medaka_CU928163.2
486,486,medaka,100x,10,Not_App,Not_App,2,0.1733843382837802,1665619.8123545803,2014987.0,0.9240633728917016,6415918,6943158,0.8150459724569591,0.8234484970173478,503947,509142.32294831116,618305,medaka_CU928163.2
487,487,medaka,100x,10,Not_App,Not_App,3,0.1592467865268289,1653739.7113181772,1966974.0,0.9239952405486344,6409694,6936934,0.8133976167063451,0.8221969040822235,502927,508367.6345816551,618304,medaka_CU928163.2
488,488,medaka,100x,10,Not_App,Not_App,4,0.13690595516860604,1633806.8185742598,1892965.0,0.9238341785528292,6395025,6922265,0.8094108247289289,0.8192567615572887,500449,506536.6245897329,618288,medaka_CU928163.2
489,489,medaka,100x,10,Not_App,Not_App,5,0.10390251358476388,1590459.2340062694,1774873.0,0.9233618233618234,6352360,6879600,0.7983160653191954,0.8115806617382981,493515,501715.1071833072,618195,medaka_CU928163.2
490,490,medaka,100x,10,Not_App,Not_App,6,0.07345811917264211,1360776.851779669,1468662.0,0.9203529582733736,6092466,6619706,0.739554207055555,0.7736229060447596,456779,477821.2253123914,617641,medaka_CU928163.2
491,491,medaka,100x,10,Not_App,Not_App,7,0.22179062138330569,105609.23835331436,135708.0,0.8938287187637058,4438698,4965938,0.1820512151106441,0.5596196625211604,111573,342971.86409069353,612866,medaka_CU928163.2
492,492,medaka,100x,10,Not_App,Not_App,8,0.596281365456462,7571.742990864054,18755.0,0.8899861157653878,4265246,4792486,0.018456005196938786,0.536817182979183,11279,328064.54821688513,611129,medaka_CU928163.2
493,493,medaka,100x,10,Not_App,Not_App,9,0.6874959706008215,3396.293791510272,10868.0,0.8897808787677467,4256322,4783562,0.009892545640273448,0.5354601081941548,6043,327093.3035319142,610864,medaka_CU928163.2
494,494,medaka,100x,10,Not_App,Not_App,10,0.7059476305981915,2590.895426799335,8811.0,0.8897578096756109,4255321,4782561,0.00942413863110948,0.5352630770267294,5756,326923.70008176955,610772,medaka_CU928163.2
495,495,nanopolish,100x,10,Not_App,Not_App,0,0.029366598955485983,1712001.2514955115,1763798.0,0.8881752537319235,6169101,6945815,0.76136372825709,0.7810189400160537,470755,482907.915706626,618305,nanopolish_NC_022648.1
496,496,nanopolish,100x,10,Not_App,Not_App,1,0.02905290153124052,1710074.7514955115,1761244.0,0.8881579117887529,6168024,6944738,0.7608979387195641,0.7807785941437874,470467,482759.30865207437,618305,nanopolish_NC_022648.1
497,497,nanopolish,100x,10,Not_App,Not_App,2,0.028690943443424374,1707665.2514955115,1758107.0,0.8881345230485969,6166572,6943286,0.7603334923702704,0.7804638122051643,470118,482564.67740551406,618305,nanopolish_NC_022648.1
498,498,nanopolish,100x,10,Not_App,Not_App,3,0.028238494647421564,1704788.418162178,1754328.0,0.8881030487948064,6164619,6941333,0.7595224347932972,0.7800382761364739,469615,482300.0062500102,618303,nanopolish_NC_022648.1
499,499,nanopolish,100x,10,Not_App,Not_App,4,0.02764993269858307,1701150.7514955115,1749525.0,0.8880543924491188,6161602,6938316,0.7583514878627469,0.7794269017253007,468891,481921.9916174586,618303,nanopolish_NC_022648.1
500,500,nanopolish,100x,10,Not_App,Not_App,5,0.026863883540655286,1695910.5848288443,1742727.0,0.8879696388337225,6156353,6933067,0.7567774323874094,0.7784474546912431,467917,481315.618130505,618302,nanopolish_NC_022648.1
501,501,nanopolish,100x,10,Not_App,Not_App,6,0.0258699856685225,1684899.1086383685,1729645.0,0.8877489437000357,6142722,6919436,0.7540732785808785,0.7763586086771667,466242,480020.97502787475,618298,nanopolish_NC_022648.1
502,502,nanopolish,100x,10,Not_App,Not_App,7,0.02481868597582904,1655386.8586383685,1697517.0,0.8870804610267424,6101759,6878473,0.7493211191385369,0.7711329860154272,463303,476789.2118543806,618297,nanopolish_NC_022648.1
503,503,nanopolish,100x,10,Not_App,Not_App,8,0.023904718859766416,1595328.1753050352,1634398.0,0.8856590605133399,6016251,6792965,0.7394203662700332,0.7606106261489621,457174,470275.6622097633,618287,nanopolish_NC_022648.1
504,504,nanopolish,100x,10,Not_App,Not_App,9,0.023021632421963308,1482812.8253050356,1517754.0,0.8828756841364782,5854821,6631535,0.7156219420475041,0.7406014130358707,442444,457887.9326306226,618265,nanopolish_NC_022648.1
505,505,nanopolish,100x,10,Not_App,Not_App,10,0.02279343976771176,1290916.250643979,1321027.0,0.8778167167377856,5580244,6356958,0.6621819434627261,0.7065005738541432,409392,436791.8602836025,618247,nanopolish_NC_022648.1
