,Unnamed: 0,tool,coverage,coverage_threshold,strand_bias_threshold,gaps_threshold,step_GT,error_rate,nb_of_correct_calls,nb_of_total_calls,recalls_wrt_truth_probes,nbs_of_truth_probes_found,nbs_of_truth_probes_in_total,recalls_wrt_variants_where_all_allele_seqs_were_found,recalls_wrt_variants_found_wrt_alleles,nbs_variants_where_all_allele_seqs_were_found,nbs_variants_found_wrt_alleles,nbs_variants_total,tool_long_name
110,286,samtools,100x,5,Not_App,Not_App,0,0.009076778193845558,1775908.815963667,1792176.0,0.8949719494556096,6216664,6946211,0.77141054980956,0.7877781127388234,476967,487087.1459969782,618305,samtools_NC_011742.1
111,287,samtools,100x,5,Not_App,Not_App,1,0.00906951190919858,1775260.887789064,1791509.0,0.8949684414536814,6216432,6945979,0.7713183622969246,0.7877297355967199,476910,487057.2341681299,618305,samtools_NC_011742.1
112,288,samtools,100x,5,Not_App,Not_App,2,0.009034698940601936,1774583.00445573,1790762.0,0.8949641014890957,6216145,6945692,0.7711630991177494,0.7876597227200179,476814,487013.9448564007,618305,samtools_NC_011742.1
113,289,samtools,100x,5,Not_App,Not_App,3,0.008992945446686051,1774065.1528073787,1790164.0,0.8949611827746285,6215952,6945499,0.7710304784855371,0.7876039828667033,476732,486979.480626397,618305,samtools_NC_011742.1
114,290,samtools,100x,5,Not_App,Not_App,4,0.008954107603192707,1773523.203601029,1789547.0,0.8949575530588564,6215712,6945259,0.7708881539046264,0.7875358818176698,476644,486937.3734072743,618305,samtools_NC_011742.1
115,291,samtools,100x,5,Not_App,Not_App,5,0.008905152590498067,1773011.1985144492,1788942.0,0.8949530458126402,6215414,6944961,0.7707037788793557,0.7874554110870616,476530,486887.6179521856,618305,samtools_NC_011742.1
116,292,samtools,100x,5,Not_App,Not_App,6,0.008844886215889525,1772355.8221255604,1788172.0,0.8949482961480979,6215100,6944647,0.770521021178868,0.7873709654868039,476417,486835.4048153182,618305,samtools_NC_011742.1
117,293,samtools,100x,5,Not_App,Not_App,7,0.008774355695782443,1771860.4443477825,1787545.0,0.8949446806696841,6214861,6944408,0.7703314227305662,0.7873055492531414,476299,486794.1703254144,618304,samtools_NC_011742.1
118,294,samtools,100x,5,Not_App,Not_App,8,0.008679538791283579,1771256.7038715922,1786765.0,0.8949392796798296,6214504,6944051,0.7701285132508062,0.7872081454054188,476172,486732.3707204613,618302,samtools_NC_011742.1
119,295,samtools,100x,5,Not_App,Not_App,9,0.00858512291452429,1770617.3997308053,1785950.0,0.8949334393292303,6214118,6943665,0.7699473719962092,0.7871088470348051,476060,486670.97433931404,618302,samtools_NC_011742.1
120,296,samtools,100x,5,Not_App,Not_App,10,0.008467475194287477,1769764.5898101702,1784878.0,0.8949247078533356,6213541,6943088,0.7696384614638154,0.7869524875112835,475869,486574.29693320155,618302,samtools_NC_011742.1
